,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature,melodic_dubstep?
130,illenium,Takeaway (with ILLENIUM & Lennon Stella),0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,audio_features,spotify:track:1SyjFJu9xk5CpYD6bm1tjl,209893,1,True
131,illenium,Sad Songs (with Said The Sky & Annika Wells),0.532,0.571,1,-6.291,1,0.041,0.679,0.0,0.109,0.475,144.912,audio_features,spotify:track:4pioeMejnqa4T3QAEqwVA3,210423,4,True
132,illenium,Pray (feat. Kameron),0.492,0.693,10,-4.05,0,0.0388,0.135,1.08e-05,0.105,0.29,145.985,audio_features,spotify:track:5xRDY8ebpj2lrNUQny59Ml,295890,4,True
133,illenium,In Your Arms (with X Ambassadors),0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,audio_features,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,220730,4,True
134,illenium,Gorgeous (with Blanke & Bipolar Sunshine),0.52,0.881,6,-4.249,0,0.116,0.047,0.000855,0.331,0.291,180.013,audio_features,spotify:track:6YeUIhr2njkkCBaBBrRK9j,277317,4,True
135,illenium,Angel - Lonely Prelude,0.275,0.523,9,-10.406,1,0.0568,0.985,0.456,0.331,0.296,69.428,audio_features,spotify:track:68YoXtGeFsiKNnQfXtdwCv,41290,3,True
136,illenium,Lonely (with Chandler Leighton),0.451,0.402,9,-4.63,1,0.0286,0.597,3.77e-06,0.294,0.129,92.93,audio_features,spotify:track:2tPzQueGEjxjmBvJrYe02u,270968,4,True
137,illenium,Needed You - StayLoose Remix,0.519,0.935,1,-2.284,0,0.211,0.121,5.13e-05,0.0883,0.487,147.016,audio_features,spotify:track:2T8FENatD2B5qbDxnSTgFI,228571,4,True
138,illenium,Crawl Outta Love - The Glitch Mob Remix,0.477,0.799,2,-5.397,1,0.0869,0.00674,0.092,0.583,0.0372,92.785,audio_features,spotify:track:2pGO2pEUiP1bWWwZb4UsIp,309677,4,True
139,illenium,No Time Like Now - Yoste Remix,0.343,0.47,0,-8.972,1,0.0406,0.435,0.12,0.0828,0.0682,76.539,audio_features,spotify:track:2wmlc8hjgc36JzDoNyJz42,181961,4,True
140,illenium,Free Fall - Kompany Remix,0.563,0.961,7,-1.575,1,0.206,0.0496,0.0231,0.212,0.185,74.98,audio_features,spotify:track:598Y6XqYV2yTNksJyChBUL,185600,4,True
141,illenium,Where'd U Go - Thoreau Rework,0.491,0.84,2,-8.495,1,0.354,0.302,0.0,0.0943,0.446,174.014,audio_features,spotify:track:2Asje4vhKK4GyRCM363uX4,215172,4,True
142,illenium,Fractures - Trivecta Remix,0.47,0.852,4,-4.621,1,0.237,0.0119,0.00232,0.128,0.198,160.02,audio_features,spotify:track:4suSpXpikf7BGKoOInk8aV,301500,4,True
143,illenium,Leaving - AWAY Remix,0.489,0.549,8,-5.321,0,0.388,0.126,4.5e-05,0.737,0.398,139.945,audio_features,spotify:track:3lSpIIgSxTGpXNgdWLcBxD,260571,5,True
144,illenium,Lost - WE ARE FURY Remix,0.601,0.823,8,-6.111,1,0.101,0.0521,0.000458,0.117,0.386,135.016,audio_features,spotify:track:7jz6VrjbP0T6HeerQkHyoc,288019,4,True
145,illenium,Sound of Walking Away - Kap Slap Remix,0.71,0.712,2,-5.97,1,0.062,0.0233,0.0,0.306,0.249,99.95,audio_features,spotify:track:07DRB3uz4HdpUz4IobOFvC,201600,4,True
146,illenium,Taking Me Higher - Felix Cartal Remix,0.616,0.822,2,-4.343,1,0.0688,0.00233,0.0309,0.0705,0.241,121.01,audio_features,spotify:track:3cE4CmJpmp3x5P7aEaQ6pm,228099,4,True
147,illenium,Let You Go - Crystal Skies Remix,0.539,0.711,7,-4.119,1,0.0307,0.103,0.000778,0.107,0.181,105.038,audio_features,spotify:track:3KXTOElTz6yjleNLuDV6Pr,242286,4,True
148,illenium,Sound of Where'd U Go,0.598,0.76,7,-3.548,1,0.285,0.00385,0.000146,0.102,0.25,180.025,audio_features,spotify:track:23rsbtP6xuY27JBZuSIhhy,200000,4,True
149,illenium,Needed You - Jason Ross Remix,0.517,0.76,1,-5.33,0,0.0613,0.0138,0.0,0.237,0.303,128.027,audio_features,spotify:track:5f1vzYcLGZQpx9sIkRQw9t,235783,4,True
150,illenium,Sound of Walking Away - Au5 and Fractal Remix,0.474,0.725,2,-5.236,1,0.0735,0.0974,0.0,0.116,0.149,95.226,audio_features,spotify:track:2eiJF5qyxTJfSrNSMA3Pbx,301895,4,True
151,illenium,Let You Go - Lights & Motion Remix,0.17,0.515,7,-7.339,1,0.0331,0.491,0.00178,0.174,0.1,104.864,audio_features,spotify:track:5ef79ee1TrMm2Ez1ILnCly,214470,4,True
152,illenium,Needed You,0.412,0.717,1,-4.293,0,0.0363,0.158,0.000403,0.089,0.336,140.103,audio_features,spotify:track:69hRZ2PUkMc61HXFicoMUk,305571,4,True
153,illenium,Crawl Outta Love,0.377,0.723,7,-2.951,1,0.046,0.181,0.0,0.0815,0.167,84.139,audio_features,spotify:track:00jtxN1WkT3qhknL03BCLA,242012,4,True
154,illenium,No Time Like Now,0.541,0.564,10,-5.027,0,0.0448,0.154,0.878,0.0967,0.203,71.008,audio_features,spotify:track:3pFuoRVBn7fyhmrN99QLw8,123380,4,True
155,illenium,Free Fall,0.429,0.525,2,-4.399,1,0.0382,0.458,6.35e-05,0.124,0.228,133.897,audio_features,spotify:track:4KdnHFzrEknnkYcRIBq3Ko,205970,4,True
156,illenium,Where'd U Go,0.463,0.638,2,-4.37,1,0.0693,0.0299,3.19e-05,0.0876,0.278,186.095,audio_features,spotify:track:7HH827IRoVFN4ocFWBed9p,184556,4,True
157,illenium,Fractures,0.406,0.711,4,-3.064,1,0.0436,0.373,0.00195,0.139,0.268,159.862,audio_features,spotify:track:6g4FbLU3XJmczmR1JjHnyg,245250,4,True
158,illenium,Leaving,0.302,0.64,11,-3.452,1,0.0379,0.0359,1.66e-05,0.951,0.184,139.793,audio_features,spotify:track:0Zljh6tsmiqmR3q03ywNyT,234857,4,True
159,illenium,Lost,0.671,0.616,8,-5.906,1,0.0483,0.101,0.00639,0.0966,0.327,135.054,audio_features,spotify:track:17PYY5ja73jCMS9BuiakxQ,200000,4,True
160,illenium,Sound of Walking Away,0.362,0.79,2,-2.761,1,0.066,0.0744,0.000181,0.101,0.208,179.943,audio_features,spotify:track:3AI5hg3MiUiXMle5eGsIsA,253333,4,True
161,illenium,Taking Me Higher,0.404,0.579,9,-6.815,1,0.0267,0.776,0.831,0.101,0.0693,98.065,audio_features,spotify:track:4BuEeCFGckIuwd15jvgQ2J,164888,4,True
162,illenium,Feel Good,0.626,0.707,2,-4.761,1,0.0335,0.22,0.0,0.221,0.481,138.062,audio_features,spotify:track:73g0qO3PkUjLH7vov3Fbuz,248156,4,True
163,illenium,Beautiful Creatures,0.578,0.826,0,-4.577,0,0.0796,0.0668,0.00074,0.367,0.216,117.048,audio_features,spotify:track:2NmuyZa8Co3mMesQQUkXNO,240508,4,True
164,illenium,Let You Go,0.355,0.513,7,-6.173,1,0.0318,0.395,4.81e-05,0.195,0.13,106.214,audio_features,spotify:track:74RxTWmn0nDsjIAAKCJtRP,184234,4,True
165,illenium,Reverie - Synchronice Remix,0.613,0.828,9,-5.735,0,0.0772,0.4,3.58e-05,0.117,0.294,75.015,audio_features,spotify:track:2htzt4qIKZBEuMUf6piYj1,279164,4,True
166,illenium,Fortress - Just A Gent Remix,0.6,0.76,5,-4.964,1,0.262,0.0854,0.000126,0.237,0.421,129.886,audio_features,spotify:track:5ECcaLZFuzn1fg0BztcLi7,227087,4,True
167,illenium,With You - Crystal Skies Remix,0.402,0.749,7,-4.827,1,0.112,0.332,3.86e-06,0.0891,0.347,90.031,audio_features,spotify:track:14duT99E3T7qTjFKziLwWw,278000,4,True
168,illenium,Sleepwalker - Virtu Remix,0.498,0.75,10,-7.556,1,0.0989,0.0622,7.63e-06,0.117,0.216,159.986,audio_features,spotify:track:5kRDf9IREnpK4xUkQNg2JL,235500,4,True
169,illenium,It's All On U - K?d Remix,0.554,0.648,7,-3.993,0,0.0388,0.02,0.0,0.249,0.2,147.923,audio_features,spotify:track:6jpDqeUClnHgS0fwyl4oyx,240008,4,True
170,illenium,Spirals - William Black Remix,0.546,0.72,10,-7.237,0,0.0409,0.327,3.27e-06,0.0993,0.287,139.861,audio_features,spotify:track:3QJzHLuI4vd1dBmLCBnbmO,270000,4,True
171,illenium,Without You - William James Remix,0.516,0.684,2,-5.259,1,0.0618,0.619,0.00695,0.289,0.408,90.024,audio_features,spotify:track:33NBtZcFy0eewR67LyiZLb,394812,4,True
172,illenium,Only One - Kill Paris Remix,0.6,0.56,9,-9.422,1,0.0956,0.077,4.23e-05,0.0958,0.201,89.962,audio_features,spotify:track:7pEgdI6e565q3mMGNcbZQz,226667,4,True
173,illenium,I'll Be Your Reason - WE ARE FURY Remix,0.521,0.911,8,-5.337,0,0.408,0.0233,0.059,0.358,0.43,170.076,audio_features,spotify:track:1eSoKExC6C3qKCtl4Lb35c,218838,4,True
174,illenium,Afterlife - Dabin Remix,0.507,0.82,7,-4.371,0,0.0495,0.0166,1e-05,0.135,0.173,90.012,audio_features,spotify:track:41K1wsvYRTxyrUpbzJfWMd,397333,4,True
175,illenium,With You - Hazey Eyes Remix,0.778,0.533,8,-8.448,1,0.19,0.323,3.91e-05,0.091,0.445,94.027,audio_features,spotify:track:7DAbmUOroHLETBl9Vobtph,178085,4,True
176,illenium,Without You - Ryan Exley Remix,0.224,0.499,11,-7.4,0,0.0379,0.0379,7.24e-06,0.078,0.125,149.733,audio_features,spotify:track:0AkBzLhyQ3HwSk6N20sV5r,380800,4,True
177,illenium,Only One - it's different Remix,0.635,0.854,9,-4.866,1,0.0776,0.00906,0.00041,0.372,0.102,174.02,audio_features,spotify:track:50TLI9eMh3bdlNu1KXqp9f,242759,4,True
178,illenium,It's All on U - T-Mass & LZRD Remix,0.536,0.784,7,-4.139,0,0.0485,0.039,3.89e-05,0.0691,0.41,154.924,audio_features,spotify:track:2ZAIpgKO22U9oo4m05lqPa,204778,4,True
179,illenium,Fortress - Mr FijiWiji Remix,0.617,0.339,9,-10.403,0,0.0349,0.376,0.00197,0.0894,0.133,142.0,audio_features,spotify:track:6cc7AcviNvg8ZzfNPUZImG,236959,4,True
180,illenium,Reverie,0.376,0.692,0,-4.474,1,0.0558,0.0197,0.000393,0.111,0.0903,173.899,audio_features,spotify:track:33XfzeKjU2Js1eG429KU0m,299657,4,True
181,illenium,Fortress,0.563,0.852,5,-4.928,1,0.058,0.194,0.000645,0.694,0.471,141.949,audio_features,spotify:track:0qKyE7sUXFg428pxV2JEVo,203662,4,True
182,illenium,With You,0.676,0.697,7,-5.934,1,0.0411,0.0772,4.51e-05,0.326,0.118,89.944,audio_features,spotify:track:1EcGmUfUeAxTS9Vgtz9lML,186125,4,True
183,illenium,Sleepwalker,0.308,0.844,0,-4.235,0,0.0638,0.0519,2.79e-05,0.0805,0.175,159.911,audio_features,spotify:track:5q1wSDlQI1WMN3IJsHX5lf,250500,4,True
184,illenium,It’s All on U,0.498,0.82,7,-4.035,0,0.0672,0.0629,0.000365,0.568,0.292,148.042,audio_features,spotify:track:11GtEpiLXJIjhzjKj4OBgQ,204000,4,True
185,illenium,Spirals,0.218,0.557,1,-5.497,1,0.0359,0.0192,1.62e-06,0.185,0.0584,139.804,audio_features,spotify:track:1Pc6Lt5Fh19ZgUmI1iP9OG,361500,4,True
186,illenium,Without You,0.591,0.803,2,-5.406,1,0.184,0.137,0.00143,0.16,0.212,93.277,audio_features,spotify:track:0U4qohBrymCoDotv2BO1Vl,232299,4,True
187,illenium,Only One,0.367,0.749,9,-4.279,1,0.187,0.135,0.0,0.102,0.286,179.791,audio_features,spotify:track:5qOcQXIn5Hi76FDdY7JFWE,252000,4,True
188,illenium,I'll Be Your Reason,0.558,0.777,8,-5.64,0,0.37,0.0251,0.000199,0.246,0.352,170.11,audio_features,spotify:track:6nhSdA2klHX1NT9SEgBl3e,219882,4,True
189,illenium,Afterlife,0.452,0.622,7,-4.886,0,0.0429,0.0906,9.12e-06,0.144,0.213,87.995,audio_features,spotify:track:6xaNsFM23AUFbtSCclfjKB,364091,4,True
190,illenium,Jester - Bonus Track,0.81,0.694,9,-3.847,0,0.0869,0.0136,0.0998,0.169,0.277,140.033,audio_features,spotify:track:0fd8ZT4d1joGbQU7wyAahX,181768,4,True
191,illenium,Bring Forth the Pressure - Bonus Track,0.608,0.949,4,-3.122,1,0.0969,0.00194,0.204,0.0891,0.239,180.029,audio_features,spotify:track:2yaEBGj5117jBXyxuRVB6h,165333,4,True
192,illenium,Not Even Love - Armin van Buuren Remix,0.565,0.976,6,-3.781,0,0.0595,0.00138,0.0178,0.205,0.0385,141.963,audio_features,spotify:track:6NhDKaW4gbPCrSUnUSw6nd,197747,4,True
193,illenium,Not Even Love,0.472,0.841,6,-4.236,0,0.052,0.0132,0.0,0.108,0.254,129.799,audio_features,spotify:track:65s9dLrylbHp60IYIcUZEz,245538,4,True
194,illenium,Disarm You (feat. Ilsey) - ILLENIUM 2015 Remix,0.521,0.641,5,-5.178,0,0.0583,0.0205,0.00607,0.111,0.288,135.116,audio_features,spotify:track:5HTAO6hXPN9Z9kHgukXUqT,259556,4,True
195,illenium,Zombie (feat. Valerie Broussard),0.302,0.817,4,-3.493,0,0.0863,0.00354,4.77e-06,0.097,0.0538,157.084,audio_features,spotify:track:5AZJbQwaYGHWCY53k7fO57,284644,4,True
196,illenium,My Own Advice,0.422,0.611,7,-3.837,1,0.0576,0.0781,0.0,0.241,0.195,93.23,audio_features,spotify:track:76K4ShMg2oDyw6VfKeabB8,192000,4,True
197,illenium,See You Again,0.478,0.497,4,-4.992,1,0.0304,0.0844,0.00118,0.178,0.209,144.046,audio_features,spotify:track:1wYTR3Hg5rBQcdfxGEdsx0,163452,4,True
198,illenium,Luv Me a Little - Davide Rossi Strings Version,0.501,0.442,2,-6.224,0,0.031,0.75,3.04e-06,0.096,0.35,155.955,audio_features,spotify:track:3s7L3r0e0o2ngUJWI2h6xG,225557,4,True
199,illenium,Don't Let Me Let Go (with ILLENIUM & EVAN GIIA) – Zomboy Remix,0.55,0.967,6,-1.101,0,0.113,0.0135,0.0017,0.317,0.161,146.15,audio_features,spotify:track:6ZQHhBaGgwX2zourh1J5Ie,258082,4,True
200,illenium,Don't Let Me Let Go (with ILLENIUM & EVAN GIIA),0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,audio_features,spotify:track:1exkLTXR8DWKbP7ffdj5AJ,205479,4,True
201,illenium,Worst Day - Stripped Version,0.509,0.493,2,-6.456,1,0.0359,0.887,0.0,0.0953,0.4,77.673,audio_features,spotify:track:7dWVYMBp1sAECRjWKh3ySp,168774,4,True
202,illenium,Anti-Hero - ILLENIUM Remix,0.606,0.712,1,-4.946,0,0.0428,0.17,0.000152,0.34,0.383,97.01,audio_features,spotify:track:6C0H8ts9M6deezz0yYR6LK,267960,4,True
203,illenium,golden hour - ILLENIUM & NURKO Remix,0.453,0.771,1,-4.382,0,0.0341,0.046,0.0,0.159,0.0754,126.003,audio_features,spotify:track:11BUFxLtMAVUtJaTnNK8Ey,201905,4,True
204,illenium,All That Really Matters - Stripped Version,0.446,0.237,1,-9.767,1,0.045,0.797,1.16e-06,0.133,0.191,79.2,audio_features,spotify:track:3fPc9bBcho6PKnaIkQs87u,198568,4,True
205,illenium,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,audio_features,spotify:track:1Yqe3VYgjOhhJLtqkla2zc,205479,4,True
206,illenium,Walk Me Home - Blanke Remix,0.474,0.803,8,-3.183,0,0.0808,0.0918,0.0,0.244,0.24,170.004,audio_features,spotify:track:3DWH2ElS137GfWMzGcXVp2,303882,3,True
207,illenium,Walk Me Home,0.4,0.485,8,-7.145,0,0.0369,0.0789,0.0,0.135,0.211,159.909,audio_features,spotify:track:5zNIIqvDHtE263rdp2NBpF,216125,3,True
208,illenium,Story Of My Life (feat. Sueco and Trippie Redd) - RIOT Remix,0.448,0.922,0,-0.821,0,0.0623,4.79e-05,0.00918,0.207,0.301,92.122,audio_features,spotify:track:25fpEQV5jqU9IIPxcVBhxl,279130,4,True
209,illenium,Story Of My Life (feat. Sueco and Trippie Redd) - Lucille Croft Remix,0.468,0.907,0,-3.454,0,0.171,0.00536,1.7e-05,0.335,0.488,175.012,audio_features,spotify:track:6RDTZZqU3XSRtVgpAR4AWN,205714,4,True
210,illenium,Story Of My Life (feat. Sueco and Trippie Redd) - Awakend Remix,0.427,0.913,0,-3.931,0,0.0591,0.00534,0.0,0.735,0.184,96.998,audio_features,spotify:track:1BTYgoLFYt7Zf9ElailASI,220206,4,True
211,illenium,Story Of My Life (feat. Trippie Redd),0.521,0.892,3,-4.029,1,0.0433,0.0539,0.0,0.117,0.369,96.991,audio_features,spotify:track:1g7j5AxiNKTGjryhFIlAsA,191124,4,True
212,illenium,Story Of My Life (feat. Trippie Redd) - Heavy Edit,0.537,0.884,0,-4.088,0,0.0428,0.0121,1.71e-06,0.113,0.397,97.024,audio_features,spotify:track:7vBwenmGPD2h0DSbljoZym,240609,4,True
213,illenium,Sideways (feat. Valerie Broussard) - Laidback Luke Remix,0.438,0.909,5,-3.378,1,0.0689,0.00392,2.4e-06,0.101,0.276,127.898,audio_features,spotify:track:5ZeQPbqt3zeaPuMMtLs1eP,234375,4,True
214,illenium,Sideways - SoDown Remix,0.585,0.647,2,-3.845,0,0.0427,0.0232,1.33e-05,0.19,0.172,142.072,audio_features,spotify:track:1EzHCvHFPQbkgURE9QfGFW,192676,4,True
215,illenium,First Time (feat. iann dior) - Goodboys Remix,0.679,0.844,11,-6.185,0,0.0732,0.0105,0.000117,0.0481,0.337,126.088,audio_features,spotify:track:7FIQXdn2HUa7F7AsqGWRit,168681,4,True
216,illenium,Hearts on Fire - Timmy Trumpet Remix,0.606,0.782,1,-5.126,1,0.0558,0.0226,0.0,0.24,0.356,129.963,audio_features,spotify:track:6a1e2CD4FjOhk6bDnzlg15,210860,4,True
217,illenium,Hearts on Fire - Lucas & Steve Remix,0.568,0.902,1,-6.39,1,0.0723,0.000819,0.0,0.109,0.159,127.132,audio_features,spotify:track:2w5tj9dG3Siw3VT4JHin91,205985,4,True
218,illenium,Hearts on Fire - CORSAK & Willim Remix,0.234,0.752,1,-5.951,1,0.0748,0.0102,0.0,0.118,0.315,62.114,audio_features,spotify:track:5gpy8VcqvPox6XHAIJzuCw,213879,4,True
219,illenium,Paper Thin - Brooks Remix,0.643,0.674,10,-6.067,0,0.0607,0.00765,0.000118,0.083,0.42,90.037,audio_features,spotify:track:2Cf45Jr8pB0fiDr9A1249M,181444,4,True
220,illenium,Paper Thin - LUM!X Remix,0.642,0.831,1,-5.014,1,0.34,0.0216,5e-06,0.168,0.691,160.147,audio_features,spotify:track:7rZNg1UPwJWyI3nueqyCi9,154566,4,True
221,illenium,Nightlight (feat. Annika Wells) - Just A Gent Remix,0.667,0.787,11,-3.773,0,0.251,0.115,0.0,0.166,0.249,149.789,audio_features,spotify:track:4ss3QLUJEGIZUmED2zj4ns,244800,4,True
222,illenium,Nightlight (feat. Annika Wells) - Ray Volpe Remix,0.529,0.875,9,-2.239,1,0.0391,0.000841,0.00416,0.164,0.103,149.977,audio_features,spotify:track:16WOKj14qGbddKSWaL7x6k,225000,4,True
223,illenium,Nightlight (feat. Annika Wells) - LNY TNZ Remix,0.55,0.911,11,-2.655,0,0.0492,0.057,1.08e-06,0.283,0.521,75.03,audio_features,spotify:track:6pZo8rfU6qRMnAJoAZAj8B,196026,4,True
224,illenium,Nightlight (feat. Annika Wells) - YULTRON Remix,0.601,0.759,11,-5.269,0,0.0871,0.0722,8.04e-06,0.167,0.355,150.1,audio_features,spotify:track:3bfeiZKfUfkxdUxRssqfwA,237600,4,True
225,illenium,Nightlight (feat. Annika Wells) - Michael Calfan Remix,0.702,0.755,11,-7.383,0,0.034,0.00822,0.000975,0.161,0.216,117.967,audio_features,spotify:track:49YcYU5ShPRa2JmJj4mYxP,166398,4,True
226,illenium,Broken Ones (Edit) (feat. Anna Clendening),0.6,0.94,5,-3.3,0,0.222,0.00207,0.0858,0.104,0.0385,149.927,audio_features,spotify:track:5FB0B5o4w00JFEG8sbh3oP,144145,4,True
227,illenium,Crashing vs. Destiny (feat. Bahari),0.522,0.539,1,-5.741,0,0.0418,0.0739,0.0,0.0664,0.139,95.97,audio_features,spotify:track:2Tdj4zosHNMnsL6EExsaYD,172344,4,True
228,illenium,Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),0.563,0.555,2,-5.429,1,0.0288,0.11,1.02e-06,0.108,0.267,144.336,audio_features,spotify:track:2DqhE7xzpGNsKYbptqblJg,366253,4,True
229,illenium,Gorgeous vs. All Together (feat. Bipolar Sunshine & OEKIIN),0.614,0.961,6,-3.812,0,0.309,0.0015,0.487,0.129,0.236,160.158,audio_features,spotify:track:53rG6VGyp9F9tY4bfPgyM7,105017,4,True
230,illenium,In Your Arms (with X Ambassadors) - Stripped,0.401,0.584,2,-6.418,1,0.03,0.541,0.0,0.129,0.19,147.777,audio_features,spotify:track:33w2gkvsI5iAnMI8z8mYln,244647,4,True
231,illenium,Hard To Say Goodbye (feat. Chloe Angelides) - Ship Wrek Remix,0.717,0.907,10,-5.031,1,0.039,0.0382,0.0721,0.0538,0.186,123.996,audio_features,spotify:track:5R0W21CFhLqVw3epCGrdSB,238065,4,True
232,illenium,Feel Something (With I Prevail),0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,audio_features,spotify:track:5dAtKXyrQoQW054LZqJ5dP,221000,4,True
233,illenium,Hard To Say Goodbye (feat. Chloe Angelides) - Nitti Remix,0.555,0.872,5,-2.76,1,0.083,0.0444,0.0,0.0899,0.519,150.028,audio_features,spotify:track:1WHVuaFzOyvEd3gATzifQd,226099,4,True
234,illenium,Hard To Say Goodbye (feat. Chloe Angelides) - Win & Woo Remix,0.78,0.575,2,-6.809,0,0.0394,0.00838,0.00428,0.138,0.729,130.036,audio_features,spotify:track:5lFvDjgsIj8nahbKIqEtft,217846,4,True
235,illenium,Hard To Say Goodbye (feat. Chloe Angelides) - BRKLYN Remix,0.386,0.867,5,-2.024,1,0.113,0.142,0.00308,0.0668,0.317,131.421,audio_features,spotify:track:1q3iiwLJe2ppNihnD781po,185077,4,True
236,illenium,Hard To Say Goodbye (feat. Chloe Angelides) - Tep No Remix,0.643,0.638,5,-8.125,1,0.0452,0.066,0.235,0.34,0.214,121.94,audio_features,spotify:track:59KZ8WyoOGi1jgjhbxAxIR,260018,4,True
237,illenium,Hard To Say Goodbye (feat. Chloe Angelides),0.546,0.764,5,-4.641,1,0.053,0.0803,8.84e-06,0.0971,0.355,152.994,audio_features,spotify:track:50DKBnjijGJ2d0WV5nqNTS,197100,4,True
238,illenium,Takeaway (feat. Lennon Stella) - Andrew Rayel Remix,0.468,0.83,8,-3.301,1,0.0727,0.000187,0.0,0.0875,0.162,126.835,audio_features,spotify:track:16QhpULFOW9fE2yvXsJV6A,180000,4,True
239,illenium,Takeaway (feat. Lennon Stella) - Sondr Remix,0.683,0.899,10,-4.863,0,0.112,0.0592,1.13e-06,0.177,0.373,120.974,audio_features,spotify:track:3DVc4VCjFaBAZF9OFquQqV,214547,4,True
240,illenium,Takeaway (feat. Lennon Stella) - Ship Wrek Remix,0.887,0.733,7,-3.871,0,0.0461,0.003,0.00543,0.0679,0.687,122.032,audio_features,spotify:track:13nC6hGXl0rH8YQ5TMShNF,154667,4,True
241,illenium,Takeaway (feat. Lennon Stella) - Pilton Remix,0.515,0.696,3,-7.323,1,0.034,0.136,0.0,0.238,0.528,99.985,audio_features,spotify:track:4xkm03zMAQXHc0QHl0V2Rm,213253,4,True
242,illenium,Takeaway (feat. Lennon Stella) - Owen Norton Remix,0.624,0.741,8,-6.612,1,0.0791,0.00281,8.6e-06,0.098,0.347,124.099,audio_features,spotify:track:76EI5put5PkU2FD2rJKegT,158707,4,True
243,illenium,Takeaway (feat. Lennon Stella) - DCB Remix,0.619,0.69,0,-5.438,0,0.0493,0.018,0.0,0.666,0.452,110.0,audio_features,spotify:track:3bhuHxmAB7VWWlvbYFJd13,196360,4,True
244,illenium,Good Things Fall Apart (with Jon Bellion) - Stripped,0.575,0.314,2,-7.048,1,0.0344,0.763,0.0,0.101,0.653,150.459,audio_features,spotify:track:4siZLgCKM0IKnD1ek6Bt4d,208438,4,True
245,illenium,Pray ft. Kameron (Blanke Remix),0.484,0.619,10,-5.581,0,0.0558,0.0087,0.0,0.109,0.345,163.965,audio_features,spotify:track:6BzTAVtYRHbEx6gQ1yMwZJ,228659,4,True
246,illenium,Pray ft. Kameron (Frequent Remix),0.451,0.584,1,-9.029,1,0.0994,0.434,0.0736,0.222,0.095,145.958,audio_features,spotify:track:3AAmKTbk163fRh6yUilX7r,509584,4,True
247,illenium,Pray ft. Kameron (Sam Lamar Remix),0.524,0.853,10,-1.783,0,0.29,0.216,3.65e-05,0.0793,0.259,75.235,audio_features,spotify:track:1CJo9pRcOCtKlq8XmB6bic,307600,4,True
248,illenium,Crashing (ft. Bahari) – DROELOE Remix,0.721,0.794,2,-1.716,0,0.0581,0.206,0.0,0.106,0.467,115.996,audio_features,spotify:track:4OBWDFOlUa4wOvfUr3X9XV,190345,4,True
249,illenium,Crashing (ft. Bahari) – KLOUD Remix,0.468,0.726,2,-3.186,0,0.0394,0.0868,0.0,0.151,0.325,100.727,audio_features,spotify:track:4ypH2OhXhxGnqDJUBwh47L,247129,4,True
250,illenium,Crashing (ft. Bahari) – Rock Mafia Remix,0.666,0.609,5,-7.202,1,0.093,0.16,0.0,0.114,0.497,96.074,audio_features,spotify:track:1mEgPGKwQsyzgmvnUaiw6v,201250,4,True
251,illenium,Crashing (ft. Bahari) – Stripped,0.398,0.326,5,-8.876,1,0.0407,0.834,0.0,0.101,0.35,82.19,audio_features,spotify:track:1SreIFDe15GQC4BrdZW2Hh,226250,4,True
252,illenium,God Damnit (Hex Cougar Remix)(with Call Me Karizma),0.412,0.506,4,-7.759,0,0.0364,0.0429,0.169,0.139,0.0685,180.106,audio_features,spotify:track:3LVEyJLsbgdUzSaKxNWQV0,193333,4,True
253,illenium,Without Me - ILLENIUM Remix,0.639,0.71,6,-3.358,1,0.0479,0.483,2.22e-06,0.219,0.373,136.004,audio_features,spotify:track:4bw3ZyWA1ui0Adu285NWDl,248906,4,True
254,illenium,God Damnit (with Call Me Karizma),0.68,0.618,7,-5.469,1,0.0977,0.293,0.0,0.252,0.366,96.111,audio_features,spotify:track:2wm6DCnWcWwfsIl0LvWYZ8,215874,4,True
255,illenium,Gold (Stupid Love),0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,audio_features,spotify:track:5ZzjNL4J31lqU853Un7T3f,295890,4,True
256,illenium,Where The Wild Things Are - Chuurch Remix,0.662,0.472,6,-8.295,0,0.275,0.0049,0.000828,0.132,0.559,103.136,audio_features,spotify:track:6xVFqILYBf6hyubOwHXXqA,266787,4,True
257,illenium,Where The Wild Things Are - Dr. Ozi Remix,0.491,0.968,11,-1.587,0,0.529,0.0679,2.87e-06,0.209,0.19,155.091,audio_features,spotify:track:54Sv1GheWxpANjDbyonYWj,306587,4,True
